CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Comunidad
CLIX5103,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,1.0,0,3422,0,1,33,9
CLIX5104,1,0,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,3422,0,0,24,14
CLIX5105,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,2510,0,1,53,16
CLIX5106,1,0,1,1.0,0,2,0,1,1,0,0,1,3.0,0,2.0,0,4683,0,1,36,0
CLIX5107,2,3,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,3424,0,7,59,7
CLIX5108,2,3,0,1.0,1,0,3,1,1,0,0,0,1.0,0,0.0,0,4022,10317,5,52,6
CLIX5109,2,3,0,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,1765,5763,9,39,17
CLIX5110,2,3,0,1.0,1,0,1,1,1,0,0,0,3.0,0,2.0,0,2576,14183,4,38,7
CLIX5111,2,3,0,1.0,1,0,0,1,1,1,0,0,3.0,0,1.0,1,2576,25592,4,43,14
CLIX5112,2,3,0,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,2098,7445,6,53,7
CLIX5113,2,3,0,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,0,2409,9363,7,37,1
CLIX5114,2,3,0,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,1012,14417,9,54,14
CLIX5115,2,3,0,1.0,1,2,0,0,2,0,0,0,2.0,1,3.0,1,2944,13655,6,54,17
CLIX5116,2,3,0,1.0,1,0,0,0,1,0,0,0,0.0,1,0.0,0,3424,9525,4,42,14
CLIX5117,2,3,0,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,6486,19525,5,35,18
CLIX5118,2,3,1,1.0,1,0,1,1,1,0,0,0,2.0,0,3.0,1,2942,10673,4,54,7
CLIX5119,2,3,1,1.0,1,3,3,1,1,1,1,0,2.0,0,3.0,1,2931,13931,7,42,14
CLIX5120,2,3,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,2931,9893,8,49,7
CLIX5121,2,3,1,1.0,1,0,0,0,2,1,0,0,3.0,1,0.0,0,3356,16876,4,38,15
CLIX5123,2,3,1,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,1,2896,27696,7,60,7
CLIX5124,2,3,1,1.0,1,0,3,1,1,0,0,0,1.0,1,1.0,0,3001,20377,3,47,6
CLIX5125,2,3,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,3378,0,7,21,7
CLIX5126,2,3,1,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,2098,12460,9,52,14
CLIX5127,2,3,1,1.0,1,3,0,0,1,1,0,0,1.0,0,3.0,1,2637,12857,9,41,7
CLIX5128,2,3,1,1.0,1,0,0,1,0,0,0,0,3.0,0,3.0,1,2484,13628,7,41,6
CLIX5129,2,3,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,4548,33667,5,42,7
CLIX5130,2,3,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,3424,13627,4,52,9
CLIX5131,2,3,1,1.0,1,0,0,0,1,0,0,0,1.0,0,3.0,1,2957,7425,9,42,9
CLIX5132,2,3,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,2098,17938,4,50,14
CLIX5133,2,3,1,1.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,2869,20397,7,57,14
CLIX5134,2,3,1,1.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,2869,10813,5,50,18
CLIX5135,2,3,1,1.0,1,0,0,0,1,0,0,0,2.0,1,0.0,0,3674,15264,4,58,14
CLIX5136,2,3,1,1.0,1,0,0,0,2,0,1,0,0.0,0,0.0,1,2197,17076,6,45,15
CLIX5137,2,3,1,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,2013,24420,6,44,7
CLIX5138,2,3,1,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,4841,17881,6,45,6
CLIX5139,2,3,1,1.0,1,2,1,0,1,1,0,0,2.0,0,2.0,1,5380,14453,4,45,7
CLIX5140,2,3,1,1.0,1,3,0,1,1,1,0,0,2.0,0,3.0,1,4841,27674,9,45,14
CLIX5141,2,3,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,5853,12830,10,32,7
CLIX5142,2,3,1,1.0,1,0,0,1,0,0,0,0,3.0,1,3.0,1,3115,14868,7,55,7
CLIX5143,2,3,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,1,1765,16764,6,51,18
CLIX5144,2,3,0,1.0,1,3,0,1,0,0,1,0,3.0,0,0.0,0,3001,9811,5,48,9
CLIX5145,2,3,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,4390,20676,4,48,7
CLIX5146,2,3,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,4390,12081,4,50,18
CLIX5147,2,3,0,1.0,1,3,0,0,1,0,1,0,2.0,1,0.0,0,3513,16147,2,38,16
CLIX5148,2,3,0,1.0,1,3,0,0,1,0,1,0,2.0,1,2.0,0,6748,10933,4,39,16
CLIX5149,2,3,0,1.0,1,3,3,1,1,1,0,0,2.0,1,0.0,0,5049,13452,1,47,14
CLIX5150,2,3,1,1.0,1,3,3,0,1,0,0,0,2.0,0,1.0,0,1387,10990,6,54,9
CLIX5151,2,3,1,1.0,1,0,0,1,1,1,0,0,3.0,1,2.0,0,2946,22248,4,52,7
CLIX5152,2,3,1,1.0,1,3,0,1,1,0,0,0,2.0,0,3.0,1,1800,7919,4,61,11
CLIX5153,2,3,1,1.0,1,0,0,0,1,1,0,0,3.0,1,1.0,0,1800,21722,4,40,14
CLIX5154,2,3,1,1.0,1,0,0,0,1,1,0,0,1.0,1,2.0,1,1800,24729,3,50,16
CLIX5155,2,3,1,1.0,1,0,0,1,1,1,0,0,3.0,1,2.0,0,5268,24858,2,50,7
CLIX5156,2,3,1,1.0,1,2,0,1,1,1,0,0,1.0,1,1.0,0,6825,19098,2,57,7
CLIX5157,2,3,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,5049,0,2,30,0
CLIX5158,2,3,1,1.0,1,2,0,0,1,1,0,0,1.0,0,0.0,0,6825,0,1,42,18
CLIX5159,0,0,1,0.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,2129,25437,7,58,6
CLIX5160,0,0,0,0.0,1,0,1,0,1,0,0,0,3.0,0,0.0,0,408,11249,9,41,18
CLIX5161,0,0,0,0.0,1,3,0,0,1,0,0,0,1.0,0,3.0,1,1233,4931,6,42,9
CLIX5162,0,0,0,0.0,1,0,0,0,1,1,0,0,3.0,1,0.0,0,2153,4747,7,45,12
CLIX5163,0,0,0,0.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,1021,0,4,25,3
CLIX5165,0,0,0,0.0,1,2,0,1,1,0,1,0,3.0,0,3.0,1,440,11697,4,49,7
CLIX5166,0,0,1,0.0,1,0,3,0,1,1,0,0,3.0,1,3.0,1,638,15240,7,31,7
CLIX5167,0,0,1,0.0,1,3,2,0,1,0,0,0,1.0,0,3.0,1,2346,0,6,27,9
CLIX5168,0,0,1,0.0,1,0,0,1,2,0,1,0,3.0,0,0.0,0,1505,23138,6,51,14
CLIX5169,0,0,1,0.0,1,2,0,0,2,0,0,0,1.0,1,0.0,0,3157,13093,6,38,7
CLIX5170,0,0,1,0.0,1,2,0,1,1,0,0,0,2.0,0,3.0,1,2156,13660,9,37,7
CLIX5171,0,0,1,0.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,2891,3334,5,48,6
CLIX5172,0,0,1,0.0,1,3,3,1,1,0,0,0,3.0,0,3.0,1,1892,19972,7,50,14
CLIX5173,0,0,0,0.0,1,0,3,0,1,1,0,0,3.0,0,3.0,1,1395,14764,7,49,16
CLIX5174,0,0,0,0.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,512,15323,8,60,14
CLIX5175,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1233,0,7,21,7
CLIX5176,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,10506,6,45,7
CLIX5177,0,0,0,0.0,1,1,0,0,2,0,0,0,3.0,0,0.0,0,4132,10761,4,45,3
CLIX5178,0,0,0,0.0,1,2,0,0,1,1,0,0,3.0,1,3.0,1,506,13255,4,27,12
CLIX5179,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,368,5063,9,39,15
CLIX5180,0,0,0,0.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,0,11351,7,54,9
CLIX5182,0,0,1,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1233,13438,4,43,7
CLIX5183,0,0,1,0.0,1,0,3,0,1,0,0,0,2.0,1,0.0,0,2644,30067,4,60,14
CLIX5184,0,0,0,0.0,1,3,1,1,1,0,0,0,3.0,0,0.0,0,1840,0,3,26,3
CLIX5185,0,0,0,0.0,1,2,0,0,2,0,0,0,1.0,0,0.0,0,1834,0,3,27,3
CLIX5186,0,0,0,0.0,1,3,3,0,1,1,0,0,3.0,1,0.0,0,2153,9056,6,52,12
CLIX5187,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,3856,10898,6,61,11
CLIX5188,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,512,11347,5,50,9
CLIX5189,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,0,3.0,1,460,16496,4,41,9
CLIX5190,0,0,0,0.0,1,0,0,1,1,0,0,0,2.0,1,1.0,0,368,7803,6,56,9
CLIX5191,0,0,0,0.0,1,3,0,0,1,0,0,0,1.0,0,3.0,1,1518,0,7,28,7
CLIX5192,0,0,0,0.0,1,0,0,0,1,1,0,0,2.0,1,2.0,0,506,18386,5,53,12
CLIX5193,0,0,0,0.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,512,7488,6,43,17
CLIX5194,0,0,0,0.0,1,0,3,1,2,0,0,0,2.0,0,2.0,0,0,3339,8,58,4
CLIX5195,0,0,0,0.0,1,0,0,0,1,1,0,0,3.0,1,0.0,0,1233,7248,4,19,12
CLIX5196,0,0,0,0.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1233,3897,7,56,1
CLIX5197,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1233,5736,4,54,13
CLIX5198,0,0,0,0.0,1,2,3,0,1,1,0,0,3.0,1,0.0,1,1647,23072,6,61,12
CLIX5199,0,0,0,0.0,1,3,3,0,1,0,0,0,2.0,1,0.0,0,0,9943,4,44,3
CLIX5200,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1233,8243,4,59,7
CLIX5201,0,0,0,0.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1742,1636,6,55,3
CLIX5202,0,0,0,0.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,1233,10042,4,46,9
CLIX5203,0,0,0,0.0,1,2,0,0,1,0,0,0,3.0,0,0.0,0,1332,9578,5,55,6
CLIX5204,0,0,0,0.0,1,0,3,0,1,0,0,0,2.0,0,0.0,0,3272,5908,4,51,14
CLIX5205,0,0,0,0.0,1,3,3,0,1,0,0,0,1.0,1,1.0,0,2024,7425,7,45,9
CLIX5206,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,2110,1707,7,46,0
CLIX5207,0,0,0,0.0,1,1,0,0,1,0,0,0,2.0,1,3.0,1,3221,5084,7,51,5
CLIX5208,0,0,0,0.0,1,0,0,0,0,0,0,0,3.0,1,0.0,0,3559,6864,3,39,7
CLIX5209,0,0,0,0.0,1,0,2,0,1,0,0,0,1.0,0,3.0,1,512,7219,7,18,18
CLIX5210,0,0,0,0.0,1,2,0,0,2,0,0,0,2.0,0,3.0,1,0,2313,4,49,18
CLIX5211,0,0,0,0.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,933,14230,8,40,0
CLIX5212,0,0,0,0.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,3030,0,2,25,13
CLIX5213,0,0,1,0.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,2514,11955,6,56,1
CLIX5214,0,0,0,0.0,1,0,3,0,1,1,0,0,3.0,1,0.0,0,1685,4621,4,40,12
CLIX5215,0,0,0,0.0,1,0,3,0,2,0,0,0,3.0,1,0.0,0,1685,11503,5,37,18
CLIX5216,0,0,0,0.0,1,3,0,1,1,0,0,0,0.0,0,0.0,0,2237,0,5,28,9
CLIX5217,0,0,0,0.0,1,0,0,0,1,0,0,0,1.0,1,0.0,0,1685,18278,5,44,3
CLIX5218,0,0,0,0.0,1,3,0,1,1,0,1,0,1.0,1,0.0,0,3380,4656,3,41,18
CLIX5219,0,0,0,0.0,1,0,0,0,1,1,0,0,3.0,1,0.0,0,3163,15981,2,32,7
CLIX5220,0,0,0,0.0,1,2,0,0,1,1,0,0,1.0,1,0.0,0,6508,21678,2,42,14
CLIX5221,0,0,0,0.0,1,2,0,0,1,1,0,0,3.0,1,3.0,1,3787,5121,1,56,11
CLIX5222,7,6,0,1.0,1,2,0,0,1,1,0,0,1.0,0,0.0,0,2033,0,1,24,7
CLIX5223,7,6,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,1317,0,1,21,14
CLIX5224,7,6,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,0,2033,0,1,42,7
CLIX5225,7,6,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1501,0,2,69,3
CLIX5226,7,6,0,1.0,1,0,3,1,1,0,0,0,2.0,0,0.0,1,1684,0,0,36,11
CLIX5227,7,6,0,1.0,1,2,1,0,1,1,0,1,1.0,0,0.0,0,1897,0,2,49,9
CLIX5228,7,6,0,1.0,1,2,0,1,1,0,0,1,1.0,0,0.0,0,1897,0,0,43,1
CLIX5229,7,6,0,1.0,1,2,3,0,1,1,0,1,3.0,0,0.0,0,2033,0,1,53,14
CLIX5230,7,6,0,1.0,1,2,0,1,1,1,0,1,3.0,0,1.0,0,1317,0,1,37,7
CLIX5231,7,6,0,1.0,1,3,0,1,1,0,0,0,1.0,0,0.0,0,1317,0,0,44,18
CLIX5232,7,6,0,1.0,1,0,0,1,1,1,0,1,3.0,0,0.0,0,1976,0,0,62,7
CLIX5233,7,6,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,1,68,9
CLIX5234,7,6,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2429,0,1,51,6
CLIX5235,7,6,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,0,65,18
CLIX5236,7,6,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2263,0,1,45,7
CLIX5237,7,6,0,1.0,0,3,0,0,1,0,0,0,3.0,0,0.0,0,1317,0,0,69,7
CLIX5238,7,6,0,1.0,0,2,0,0,1,0,0,1,3.0,0,0.0,0,1897,0,0,59,17
CLIX5239,7,6,0,1.0,0,3,3,1,1,0,0,0,3.0,0,0.0,0,1317,0,0,54,11
CLIX5240,7,6,0,1.0,0,2,1,1,1,1,0,1,3.0,0,0.0,0,1317,0,1,30,9
CLIX5241,7,6,0,1.0,0,0,3,1,2,0,0,0,3.0,0,0.0,0,1317,0,0,48,5
CLIX5242,7,6,0,1.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,1,32,14
CLIX5243,7,6,1,1.0,1,2,1,1,1,0,0,1,3.0,0,0.0,0,2329,0,0,23,17
CLIX5244,7,6,1,1.0,1,0,0,0,1,0,0,0,1.0,0,0.0,0,1369,0,2,42,6
CLIX5245,7,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1369,0,1,59,0
CLIX5246,7,6,1,1.0,1,0,3,0,1,0,0,0,1.0,0,0.0,0,1369,0,1,26,1
CLIX5247,7,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,1.0,0,1369,0,0,65,14
CLIX5248,7,6,1,1.0,1,2,3,1,1,1,0,1,3.0,0,0.0,0,1369,0,1,45,17
CLIX5249,7,6,0,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,1897,0,1,54,7
CLIX5250,7,6,0,1.0,0,0,0,1,1,0,0,0,3.0,0,0.0,0,1317,0,1,40,7
CLIX5251,7,6,0,1.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,0,33,9
CLIX5252,7,6,1,1.0,0,2,3,1,1,1,0,1,1.0,1,0.0,0,2804,34261,2,39,15
CLIX5253,7,6,1,1.0,0,2,0,0,1,1,0,1,3.0,0,0.0,0,1897,0,0,68,7
CLIX5254,9,6,0,2.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,0,5076,3,50,2
CLIX5255,9,6,0,2.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,276,7239,7,38,14
CLIX5256,9,6,0,2.0,1,0,0,1,2,0,0,0,1.0,0,3.0,1,6182,9034,8,58,15
CLIX5259,9,6,0,2.0,1,2,0,1,1,0,0,0,3.0,0,3.0,1,276,6553,9,59,7
CLIX5260,9,6,0,2.0,1,0,0,1,1,1,0,0,3.0,1,0.0,1,0,6166,7,46,7
CLIX5261,9,6,1,2.0,1,0,3,1,0,0,0,0,3.0,0,2.0,1,732,6379,5,59,9
CLIX5262,9,6,1,2.0,1,0,0,1,1,1,1,0,3.0,0,3.0,1,1380,14459,4,47,11
CLIX5263,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,0,1.0,1,732,6676,4,50,18
CLIX5264,9,6,1,2.0,1,0,2,1,1,1,0,0,1.0,1,3.0,1,0,35941,2,51,6
CLIX5265,9,6,1,2.0,1,3,0,1,1,1,0,0,1.0,1,3.0,1,0,43545,6,39,12
CLIX5266,9,6,1,2.0,1,0,0,1,1,0,0,0,1.0,0,2.0,0,1380,0,6,61,17
CLIX5267,9,6,1,2.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,0,35747,3,39,14
CLIX5268,9,6,1,2.0,1,0,0,0,1,1,0,0,2.0,0,2.0,0,810,19292,4,46,14
CLIX5269,9,6,1,2.0,1,3,0,1,0,1,0,0,3.0,0,3.0,1,828,24978,4,45,11
CLIX5270,9,6,1,2.0,1,0,0,0,2,0,0,0,3.0,0,2.0,0,727,10036,4,47,7
CLIX5271,9,6,1,2.0,1,0,0,1,1,0,0,0,3.0,1,2.0,1,732,5398,5,55,17
CLIX5272,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,836,30990,9,43,14
CLIX5273,9,6,1,2.0,1,0,0,1,2,0,0,0,3.0,1,3.0,1,828,17241,7,47,14
CLIX5274,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,1.0,1,0,30631,5,58,14
CLIX5276,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,0,18313,6,52,11
CLIX5277,9,6,1,2.0,1,0,1,0,1,0,1,0,3.0,0,3.0,1,828,17390,6,38,14
CLIX5278,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,1.0,1,0,12124,6,61,1
CLIX5280,9,6,1,2.0,1,3,0,1,1,0,1,0,3.0,0,2.0,0,4057,17668,4,45,7
CLIX5281,9,6,1,2.0,1,0,3,1,1,0,0,0,3.0,1,2.0,0,3588,4512,4,55,9
CLIX5282,9,6,1,2.0,1,0,0,1,1,0,1,0,1.0,0,2.0,0,4057,9708,4,43,5
CLIX5283,3,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,2.0,0,2195,14573,6,38,14
CLIX5284,3,5,0,1.0,1,0,0,1,2,0,0,0,2.0,0,0.0,0,2287,0,5,71,18
CLIX5285,3,5,0,1.0,1,0,0,1,0,1,0,0,1.0,1,3.0,1,1162,13423,9,37,15
CLIX5286,3,5,0,1.0,1,3,0,1,1,1,0,0,3.0,1,3.0,1,1162,8403,6,52,6
CLIX5287,3,5,1,2.0,1,3,3,1,1,0,0,0,0.0,1,3.0,1,0,14663,9,45,3
CLIX5288,3,5,1,1.0,1,0,0,0,0,0,0,0,0.0,0,3.0,1,653,8772,7,49,10
CLIX5289,3,5,1,1.0,1,3,0,1,1,0,1,0,0.0,0,3.0,1,3194,6486,5,43,11
CLIX5290,3,5,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,611,20838,7,62,7
CLIX5291,3,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,6541,9,56,17
CLIX5292,3,5,0,1.0,1,0,3,1,2,0,1,0,3.0,0,0.0,0,920,7703,7,61,14
CLIX5293,3,0,0,1.0,1,2,3,1,1,1,0,0,1.0,1,0.0,0,0,11726,5,46,0
CLIX5294,3,0,0,1.0,1,0,3,1,1,0,0,0,1.0,0,0.0,0,0,16130,5,61,15
CLIX5295,3,0,0,1.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,1465,12084,6,50,9
CLIX5296,3,0,0,1.0,1,0,0,0,1,1,1,0,0.0,0,3.0,1,0,5787,4,39,14
CLIX5297,3,0,0,1.0,1,1,3,1,1,1,0,0,2.0,1,0.0,0,4388,14436,2,43,7
CLIX5298,3,0,0,1.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,0,10111,5,46,2
CLIX5299,3,0,0,1.0,1,0,3,1,1,0,0,0,2.0,0,3.0,1,0,0,7,23,9
CLIX5300,3,0,0,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,488,13993,7,59,18
CLIX5301,3,0,0,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,0,21436,9,48,14
CLIX5302,3,0,1,2.0,1,3,0,0,1,0,0,0,3.0,0,2.0,0,3119,11308,5,47,16
CLIX5303,3,0,1,2.0,1,0,2,1,1,0,0,0,2.0,1,2.0,0,4824,9659,6,50,16
CLIX5304,3,0,1,2.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,3116,37146,7,62,14
CLIX5305,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,3649,17758,7,39,17
CLIX5306,3,0,1,2.0,1,3,0,1,1,0,0,0,3.0,1,1.0,1,5310,20605,7,61,6
CLIX5307,3,0,1,2.0,1,3,0,0,1,0,0,0,1.0,0,0.0,0,4153,18527,7,44,9
CLIX5308,3,0,1,2.0,1,3,0,1,1,0,1,0,2.0,0,3.0,1,3097,20021,7,46,14
CLIX5309,3,0,1,2.0,1,0,0,1,2,0,0,0,2.0,0,2.0,0,6572,32175,0,52,18
CLIX5310,3,0,1,1.0,1,0,0,1,1,0,0,0,2.0,1,2.0,1,2114,17063,7,49,14
CLIX5311,3,0,1,1.0,1,0,3,1,1,1,1,0,3.0,0,3.0,1,2077,8512,4,40,2
CLIX5312,3,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,1,0,19954,7,54,14
CLIX5313,3,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,0,12534,7,59,1
CLIX5314,3,0,1,1.0,1,3,3,1,1,1,0,0,3.0,0,2.0,0,0,33198,4,38,14
CLIX5315,3,0,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,1145,46285,11,50,16
CLIX5316,3,0,1,1.0,1,3,0,1,1,1,0,0,0.0,0,3.0,1,0,7391,7,40,0
CLIX5317,3,0,1,1.0,1,0,0,1,1,1,0,0,0.0,0,3.0,1,0,19725,7,48,18
CLIX5318,3,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,764,15457,7,58,2
CLIX5319,3,0,1,1.0,1,0,0,0,1,0,0,0,2.0,0,2.0,0,828,13859,9,49,0
CLIX5320,3,0,1,1.0,1,0,3,1,1,1,1,0,2.0,0,3.0,1,0,19883,5,48,18
CLIX5321,3,0,1,1.0,1,3,0,1,1,0,1,0,2.0,0,3.0,1,764,11414,5,51,14
CLIX5322,3,0,1,1.0,1,0,1,1,1,0,0,0,3.0,0,3.0,1,1906,12978,9,39,7
CLIX5323,3,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,2.0,0,0,15374,8,46,6
CLIX5324,3,0,1,1.0,1,0,0,1,0,1,0,0,3.0,1,3.0,1,0,32288,9,53,11
CLIX5325,3,0,1,1.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,0,11039,7,53,18
CLIX5326,3,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,0,19740,5,42,1
CLIX5327,3,0,1,1.0,1,0,0,1,1,1,0,0,2.0,0,3.0,1,0,13075,5,60,10
CLIX5328,3,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,0,9503,9,41,14
CLIX5329,3,0,1,1.0,1,0,0,0,1,1,0,0,2.0,0,3.0,1,0,18501,7,57,9
CLIX5330,3,0,0,1.0,1,0,3,1,1,1,0,0,3.0,1,0.0,0,0,11590,8,54,7
CLIX5331,3,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,1.0,0,0,7493,5,37,18
CLIX5332,3,0,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,1465,12824,8,45,14
CLIX5333,3,0,0,1.0,1,3,0,1,0,1,0,0,3.0,1,0.0,0,1465,14343,4,55,10
CLIX5334,3,0,0,1.0,0,0,0,1,1,1,0,0,2.0,1,3.0,1,828,8765,7,61,9
CLIX5336,3,7,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,3299,22257,6,57,18
CLIX5337,3,7,0,2.0,1,0,0,1,1,1,0,0,2.0,0,1.0,0,0,19930,4,41,7
CLIX5338,3,5,0,1.0,1,3,0,1,1,0,1,0,3.0,0,0.0,0,1875,8855,4,59,2
CLIX5339,3,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,3715,29084,3,62,9
CLIX5340,3,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,1,3772,23762,6,58,14
CLIX5341,3,0,0,1.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,5417,10977,3,55,14
CLIX5342,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,1676,28351,3,61,6
CLIX5343,3,0,1,2.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,3259,15888,3,39,18
CLIX5344,3,0,1,2.0,1,0,0,1,1,0,0,0,2.0,0,1.0,0,5135,8527,4,51,18
CLIX5345,3,0,1,2.0,1,0,3,1,1,0,1,0,2.0,0,3.0,1,2099,13643,3,52,14
CLIX5346,3,0,1,2.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,3599,19001,5,51,18
CLIX5347,3,0,1,2.0,1,1,0,0,1,0,0,0,1.0,1,1.0,0,5853,11995,2,60,13
CLIX5348,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,4497,9290,3,44,0
CLIX5349,3,0,1,1.0,1,0,3,1,2,1,1,0,0.0,0,3.0,1,2924,12806,6,45,0
CLIX5350,3,0,1,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,2475,27382,4,44,5
CLIX5351,3,0,1,1.0,1,0,1,1,1,0,1,0,2.0,0,2.0,0,2287,24351,4,37,14
CLIX5352,3,0,1,1.0,1,1,0,1,1,0,0,0,1.0,0,1.0,0,4497,0,4,52,6
CLIX5353,3,0,1,1.0,1,2,0,1,0,0,0,0,2.0,1,0.0,0,5123,8419,2,51,18
CLIX5354,3,0,1,1.0,1,3,0,1,1,1,0,0,2.0,0,0.0,0,5123,0,2,29,14
